RESIDENCE,BIRTHPLACE,NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
Sohag,Sohag,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,38.83,2017-05-22,2017-05-22,2025-03-08,2018-05-28,2025-03-03,Normal,2025-01-20,1607,5,LOW,Low Risk Customer,Marginally,EGP,A,84,35000.0,61362.38676034084,26362.386760340843,730.5046042897719,BULLET,Monthly,0,NO CHARGE,17.75,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,5000.0,SEPARATE,MARRIED,12.272477352068169,0.1461009208579544,1.7532110502954525,0.7532110502954527,0.10760157861363609,0.7532110502954527,2.327649135800308,0.02087156012256491,0.5703819855752559,0.08333333333333333,0.1461009208579544,0.4296180144247442,0.5703819855752559,1.327649135800308,CUR
Cairo,Cairo,EG,EG,National ID,Mass,Professionals,Freelancer,Private business,M,MR,50.19,2019-07-03,2019-07-03,2025-03-08,2019-07-25,2025-03-03,Normal,2024-07-10,1413,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,189,136700.0,225990.3020970093,89290.30209700938,1195.715884111161,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,21.00281618001945,0.1111260115344945,1.3335121384139341,0.6531843606218681,0.04147202289662655,0.5268796960937593,2.5309613338689605,0.008747007199057504,0.6048932132553178,0.0672193701933479,0.11112601153449445,0.3951067867446823,0.6048932132553181,1.5309613338689614,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,MRS,43.52,2014-08-03,2014-08-03,2025-01-31,2020-01-19,2025-02-01,Normal,2021-09-12,381,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,200000.0,312939.6566581289,112939.65665812897,5215.660944302149,AMORT,Monthly,1,Admin Charge on LD Retail,19.25,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,0.5646982832906449,0.11293965665812897,,2.7708571631787824,0.026078304721510744,0.639100848182019,,,0.3608991518179812,0.6391008481820191,1.7708571631787828,CUR
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,40.28,2019-02-03,2019-02-03,2025-03-08,2019-02-19,2025-03-03,Normal,2019-02-03,-571,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128500.0,239102.1917448605,110602.19174486048,996.259132270252,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,22.221393284838335,0.0925891386868264,1.1110696642419169,0.8607174454852956,0.04303587227426478,0.51395070513411,2.16182146097454,0.007752989356188732,0.5374271104010576,0.04975991325898389,0.0925891386868264,0.46257288959894227,0.5374271104010576,1.1618214609745399,CUR
Giza,Giza,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,55.77,2020-08-25,2020-08-25,2025-03-08,2020-08-26,2025-03-03,Normal,2020-08-25,-367,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,96,410000.0,706331.1530034052,296331.1530034052,7357.616177118804,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,16666.0,,,42.38156444278202,0.44147462961231276,5.297695555347753,0.7227589097644029,0.09034486372055037,2.222572550427556,2.3835872328795906,0.017945405310045865,0.5804642740966904,0.2562602504100164,0.44147462961231276,0.41953572590330956,0.5804642740966904,1.3835872328795906,CUR
Assiut,Assiut,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,MR,59.3,2012-04-04,2012-04-04,2025-03-08,2018-05-24,2025-03-03,Normal,2024-09-02,1467,5,LOW,Low Risk Customer,Marginally,EGP,A,96,237000.0,441871.3709819443,204871.37098194432,4602.82678106192,BULLET,Monthly,0,NO CHARGE,17.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.8644361644807778,0.10805452056009722,,2.1568234198075786,0.01942121004667477,0.5363551828970704,,,0.4636448171029296,0.5363551828970704,1.1568234198075789,CUR
Cairo,Cairo,EG,EG,National ID,Upper Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,55.48,2010-11-11,2007-04-30,2025-03-08,2020-11-04,2025-03-03,Normal,2023-06-05,647,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,60,3000000.0,4072554.086184789,1072554.0861847894,67875.90143641316,BULLET,Monthly,0,NO CHARGE,12.75,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.35751802872826316,0.07150360574565263,,3.79706174135365,0.022625300478804386,0.7366384672893149,,,0.2633615327106851,0.736638467289315,2.7970617413536503,CUR
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,34.23,2020-08-24,2020-08-24,2025-03-08,2020-09-03,2025-03-03,Normal,2020-08-24,-3,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,121220.0,191999.60329882408,70779.60329882408,799.9983470784337,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,17.84382930286469,0.07434928876193621,0.8921914651432346,0.5838937741199808,0.02919468870599904,0.32890150231795573,2.712640285481989,0.006599557392166587,0.6313554711430095,0.0469408302354399,0.07434928876193621,0.3686445288569905,0.6313554711430095,1.712640285481989,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Professionals,Employee,Salary,M,MR,58.8,2020-02-23,2020-02-23,2025-03-08,2020-04-08,2025-03-03,Normal,2024-12-30,1586,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,230000.0,321101.8617215493,91101.8617215493,5351.697695359155,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,40000.0,SEPARATE,MARRIED,8.027546543038733,0.13379244238397886,1.6055093086077463,0.3960950509632578,0.07921901019265157,0.4555093086077465,3.5246465401880545,0.02326825084938763,0.7162836078460663,0.09583333333333334,0.1337924423839789,0.2837163921539338,0.7162836078460663,2.5246465401880545,CUR
Fayoum,Fayoum,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,46.58,2019-11-26,2019-11-26,2025-03-08,2019-11-28,2025-03-03,Normal,2019-11-26,-274,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,66000.0,116522.89376243595,50522.89376243595,1387.1773066956662,BULLET,Monthly,0,NO CHARGE,18.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,6333.0,,,18.399320031965253,0.21903952419006256,2.6284742902807503,0.7654983903399387,0.10935691290570553,1.1396741278661875,2.306338475193821,0.021017837980237368,0.566412297780376,0.1240666802012136,0.21903952419006253,0.4335877022196239,0.566412297780376,1.3063384751938212,CUR
Ismailia,Ismailia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,33.48,2019-07-15,2019-07-15,2025-03-08,2019-07-31,2025-03-03,Normal,2024-05-23,1365,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128983.0,240000.9182710299,111017.91827102988,1000.0038261292912,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,22.30491805492843,0.09293715856220178,1.1152459027464214,0.8607174454852956,0.04303587227426478,0.5158825198467931,2.16182146097454,0.007752989356188731,0.5374271104010577,0.04994694857496902,0.09293715856220179,0.46257288959894227,0.5374271104010576,1.1618214609745399,CUR
Alexandria,Alexandria,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,51.16,2018-08-13,2018-08-13,2025-03-08,2018-09-03,2025-03-03,Normal,2022-06-20,662,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,35000.0,65255.26575682722,30255.26575682722,679.7423516336169,BULLET,Customized Repayment Scheduele,0,NO CHARGE,17.5,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,,JOINT,,,,,0.8644361644807776,0.1080545205600972,,2.156823419807579,0.019421210046674766,0.5363551828970704,,,0.4636448171029296,0.5363551828970704,1.1568234198075789,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,45.01,2020-03-08,2020-03-08,2025-03-08,2020-03-18,2025-03-03,Normal,2022-04-26,607,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,840000.0,1447117.4842020986,607117.4842020986,15074.140460438526,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,16666.0,,,86.83052227301684,0.904484607010592,10.853815284127105,0.722758909764403,0.09034486372055038,4.553563274046701,2.3835872328795906,0.017945405310045865,0.5804642740966904,0.5250210008400336,0.9044846070105921,0.41953572590330956,0.5804642740966904,1.3835872328795904,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,F,MRS,57.98,2020-11-18,2020-11-18,2025-03-08,2020-11-23,2025-03-03,Normal,2020-11-18,83,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,79,119800.0,189221.5936874633,69421.59368746335,2395.210046676751,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,Post No Debits,,,,,,,0.5794790791941848,0.08802213861177492,,2.725687839137497,0.019993406065749175,0.6331201300305781,,,0.36687986996942207,0.6331201300305782,1.7256878391374981,CUR
Cairo,Cairo,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,38.0,2020-07-20,2020-07-20,2025-03-08,2020-07-28,2025-03-03,Normal,2020-07-20,-38,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,116871.0,217463.908571312,100592.90857131196,906.0996190471332,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,ID Update Needed,10760.0,,,20.210400424843122,0.08421000177017966,1.010520021242156,0.8607174454852954,0.043035872274264766,0.46743916622356857,2.1618214609745405,0.0077529893561887305,0.5374271104010577,0.04525673791821561,0.08421000177017968,0.46257288959894216,0.5374271104010576,1.16182146097454,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,28.41,2017-07-24,2017-07-24,2025-03-08,2020-07-19,2025-03-03,Normal,2024-05-07,1349,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,40000.0,59324.04013085832,19324.04013085832,988.734002180972,BULLET,Monthly,0,NO CHARGE,16.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.483101003271458,0.0966202006542916,,3.0699605118354363,0.0247183500545243,0.6742629111531697,,,0.3257370888468303,0.6742629111531698,2.0699605118354363,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,52.11,2020-08-25,2020-08-25,2025-03-08,2020-08-30,2025-03-03,Normal,2020-08-25,-2,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,400000.0,616823.6640295493,216823.6640295493,8566.99533374374,BULLET,Monthly,0,NO CHARGE,15.5,Personal Loan,Per-Loan sal-inst-tr Group deals,ID Update Needed,,,,,,,0.5420591600738733,0.09034319334564554,,2.8448170857655417,0.02141748833435935,0.6484835510150561,,,0.351516448984944,0.648483551015056,1.8448170857655413,CUR
Cairo,Cairo,EG,EG,National ID,Mass,Bank Staff,Employee,Salary,F,MRS,60.45,2010-06-10,1999-06-16,2025-03-08,2020-10-19,2025-03-03,Special,2021-12-23,483,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,53,326000.0,396278.82745484,70278.82745483995,7476.959008581886,BULLET,Monthly,0,NO CHARGE,9.0,Personal Loan,Unsec Staff Loans-Special Offer 5 Y,Post No Credits,,,,,,,0.21557922532159493,0.04881039063885168,,5.638665894212342,0.022935457081539528,0.8226530851869723,,,0.17734691481302753,0.8226530851869723,4.638665894212341,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.48,2020-04-30,2020-04-30,2025-03-08,2020-05-20,2025-03-03,Normal,2020-04-30,-119,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,144000.0,232343.49401338896,88343.49401338896,2420.244729306135,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,16666.0,,,13.941167287494837,0.14522049257807124,1.7426459109368546,0.61349648620409,0.07668706077551125,0.6626027092087856,2.6300011858052157,0.016807255064625937,0.619772034553728,0.09000360014400575,0.14522049257807124,0.38022796544627196,0.619772034553728,1.630001185805216,CUR
Sharqia,Sharqia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,33.87,2019-01-06,2019-01-06,2025-03-08,2019-02-18,2025-03-03,Normal,2019-01-06,-599,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,60974.0,96576.33898319172,35602.33898319172,402.4014124299655,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,KYC Update Needed,10760.0,,,8.97549618802897,0.03739790078345404,0.4487748094014485,0.583893774119981,0.02919468870599905,0.16543837817468274,2.712640285481988,0.006599557392166587,0.6313554711430095,0.02361136926889715,0.03739790078345404,0.36864452885699056,0.6313554711430095,1.7126402854819884,CUR
Cairo,Cairo,EG,EG,National ID,Upper Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,43.37,2020-09-23,2020-09-23,2025-03-08,2020-09-28,2025-03-03,Normal,2020-09-23,-338,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,84,220000.0,336187.482685376,116187.48268537596,4002.231936730666,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,30000.0,,,11.206249422845866,0.13340773122435554,1.6008927746922663,0.5281249212971635,0.0754464173281662,0.5532737270732189,2.8934914064343573,0.018191963348775753,0.6543967617196771,0.0873015873015873,0.13340773122435556,0.34560323828032297,0.6543967617196769,1.8934914064343569,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,40.46,2020-09-15,2020-09-15,2025-03-08,2020-09-17,2025-03-03,Normal,2020-09-15,19,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,215000.0,310747.1485957635,95747.14859576349,4315.932619385604,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,8833.0,,,35.18025003914451,0.4886145838770071,5.863375006524086,0.4453355748640162,0.07422259581066937,1.8066181477746988,3.245497679598921,0.02007410520644467,0.6918808457987928,0.3380630715624489,0.4886145838770071,0.30811915420120717,0.6918808457987928,2.245497679598921,CUR
Gharbia,Gharbia,EG,EG,National ID,Mass,Professionals,Freelancer,Private business,M,MR,64.33,2019-04-15,2019-04-15,2025-03-08,2020-10-28,2025-03-03,Normal,2019-04-15,-499,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,600000.0,923983.5303435718,323983.5303435718,15399.725505726195,BULLET,Monthly,0,NO CHARGE,18.5,Personal Loan,NAB Retail Past Due for pers Loan,KYC Update Needed,,,,,,,0.5399725505726196,0.10799451011452393,,2.851945990475885,0.025666209176210326,0.6493622237800034,,,0.35063777621999664,0.6493622237800034,1.851945990475885,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,30.98,2020-08-27,2020-08-27,2025-03-08,2020-08-31,2025-03-03,Normal,2020-08-27,0,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,140000.0,247169.77464759143,107169.77464759146,2942.497317233232,BULLET,Monthly,0,NO CHARGE,18.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,,,,,,,0.765498390339939,0.10935691290570557,,2.3063384751938205,0.02101783798023737,0.5664122977803759,,,0.43358770221962406,0.566412297780376,1.3063384751938205,CUR
Dakahlia,Dakahlia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,49.56,2018-09-25,2018-09-25,2025-03-08,2020-11-02,2025-03-03,Normal,2024-09-09,1474,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,135000.0,202899.42802615988,67899.42802615988,2818.047611474443,BULLET,Quarterly,0,NO CHARGE,14.499999999999998,Personal Loan,Secured Personal Loans,NO RESTRICTION,,SEPARATE,MARRIED,,,,0.5029587261197028,0.0838264543532838,,2.988234716027181,0.02087442675166254,0.6653542659696133,,,0.33464573403038667,0.6653542659696133,1.9882347160271812,CUR
Menoufia,Menoufia,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,43.93,2019-12-10,2019-12-10,2025-03-08,2019-12-17,2025-03-03,Normal,2019-12-10,-260,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,160000.0,282479.7424543902,122479.74245439022,3362.854076837979,BULLET,Monthly,0,NO CHARGE,18.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,16666.0,,,16.949462525764442,0.20177931578291006,2.4213517893949206,0.7654983903399388,0.10935691290570555,1.0498683586291184,2.306338475193821,0.021017837980237368,0.566412297780376,0.11429028589715017,0.20177931578291003,0.43358770221962395,0.566412297780376,1.306338475193821,CUR
Dakahlia,Dakahlia,EG,EG,National ID,Thahabi,Professionals,Doctor,Private business,M,MR,49.74,2019-10-15,2019-10-15,2025-03-08,2020-11-11,2025-03-03,Normal,2019-10-15,-316,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,225000.0,346493.8238788395,121493.8238788395,5774.897064647324,BULLET,Monthly,0,NO CHARGE,18.5,Personal Loan,PL-MEDICAL DOCTORS,KYC Update Needed,,,,,,,0.53997255057262,0.10799451011452399,,2.8519459904758837,0.02566620917621033,0.6493622237800033,,,0.35063777621999676,0.6493622237800032,1.851945990475884,CUR
Alexandria,Alexandria,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",House Wife,Other,F,MRS,64.44,2020-02-05,2020-02-05,2025-03-08,2020-12-09,2025-03-03,Normal,2024-12-16,1572,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,60,20000.0,27150.360574565264,7150.360574565264,452.5060095760877,BULLET,Monthly,0,NO CHARGE,12.75,Personal Loan,Secured Personal Loans,NO RESTRICTION,,SEPARATE,DIVORCED,,,,0.3575180287282632,0.07150360574565263,,3.79706174135365,0.022625300478804386,0.7366384672893149,,,0.2633615327106851,0.7366384672893149,2.79706174135365,CUR
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,40.86,2018-03-28,2018-03-28,2025-03-08,2020-03-24,2025-03-03,Normal,2025-01-26,1613,5,LOW,Low Risk Customer,Marginally,EGP,A,84,898700.0,1414698.468110675,515998.468110675,16841.648429888988,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,SEPARATE,MARRIED,,,,0.5741609748644431,0.08202299640920616,,2.741671837303285,0.018740011605529086,0.6352590465445338,,,0.36474095345546614,0.6352590465445338,1.7416718373032853,CUR
Alexandria,Alexandria,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,52.34,2020-11-22,2020-11-22,2025-03-08,2020-12-07,2025-03-03,Normal,2024-04-28,1340,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,170000.0,245342.5490130217,75342.54901302178,4089.042483550363,BULLET,Monthly,0,NO CHARGE,15.5,Personal Loan,Per-Loan sal-inst-tr Group deals,NO RESTRICTION,21666.0,,,11.323850688314488,0.18873084480524155,2.2647701376628984,0.44319146478248106,0.08863829295649621,0.6954910829227525,3.256361142899719,0.02405319107970802,0.692908754245384,0.13077325456167882,0.18873084480524147,0.30709124575461605,0.6929087542453843,2.25636114289972,CUR
Cairo,Kafr El Sheikh,EG,EG,National ID,Privilege,Bank Staff,Employee,Salary,M,MR,46.92,2018-06-14,2018-06-14,2025-03-08,2020-09-30,2025-03-03,Special,2024-08-26,1095,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,84,1500000.0,2292187.381945745,792187.3819457451,27287.94502316363,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,Post No Credits,,,,,,,0.5281249212971634,0.0754464173281662,,2.893491406434357,0.018191963348775753,0.6543967617196771,,,0.345603238280323,0.654396761719677,1.8934914064343569,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,34.46,2019-11-25,2019-11-25,2025-03-08,2019-12-24,2025-03-03,Normal,2019-11-25,-275,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,77905.0,144959.19259053195,67054.19259053195,603.9966357938831,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,13.472043921053155,0.05613351633772148,0.6736021960526577,0.8607174454852956,0.04303587227426478,0.31159011426827116,2.16182146097454,0.007752989356188731,0.5374271104010577,0.03016767348203222,0.05613351633772148,0.4625728895989423,0.5374271104010577,1.1618214609745399,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,42.17,2019-07-28,2019-07-28,2025-03-08,2019-09-03,2025-03-03,Normal,2024-08-01,1435,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,161000.0,296258.34905610536,135258.34905610536,3526.885107810778,BULLET,Monthly,0,NO CHARGE,19.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,10800.0,,,27.43132861630605,0.32656343590840536,3.9187612309008646,0.8401139692925799,0.12001628132751141,1.789131601271235,2.1903146912817704,0.021906118682054523,0.5434446000018377,0.17746913580246915,0.32656343590840536,0.45655539999816225,0.5434446000018377,1.1903146912817704,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,53.16,2020-07-16,2020-07-16,2025-03-08,2020-07-21,2025-03-03,Normal,2020-07-16,-42,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,295000.0,508213.8783804989,213213.8783804989,5293.89456646353,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,10000.0,,,50.821387838049894,0.5293894566463531,6.352673479756237,0.722758909764403,0.09034486372055038,2.6651734797562363,2.38358723287959,0.017945405310045865,0.5804642740966903,0.3072916666666667,0.5293894566463531,0.4195357259033096,0.5804642740966904,1.3835872328795904,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Professionals,Freelancer,Private business,F,MRS,39.14,2020-11-01,2020-11-01,2025-03-08,2020-11-19,2025-03-03,Normal,2020-11-01,66,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,60,465000.0,663739.0494094101,198739.0494094101,11062.317490156836,BULLET,Monthly,0,NO CHARGE,15.0,Auto Loan,AL-SELF EMPL & PROF DP>40% < 50%,ID Update Needed,,,,,,,0.4273958051815271,0.08547916103630541,,3.339751555528889,0.02378993008635879,0.7005765299084834,,,0.2994234700915165,0.7005765299084835,2.339751555528889,CUR
